Reporting Cycle Start Date,Reporting Cycle End Date,Campaign,Site ,Placement,Type,Ad,Size,Clicks,Impressions,Views,Click Through Rate, Average Cost Per Click ,CPM,Total Media Cost, Total Conversions, Post-Click Conversions, Post-Impression Conversions, RT container-Degree Completion Total Conversions, RT container-Degree Completion Post-Impression Conversions, RT container-Degree Completion Post-Click Conversions, RT container-Graduate Total Conversions, RT container-Graduate Post-Impression Conversions, RT container-Graduate Post-Click Conversions, RT container-Individual Courses Total Conversions, RT container-Individual Courses Post-Impression Conversions, RT container-Individual Courses Post-Click Conversions, RT container-Transfer Degree Total Conversions, RT container-Transfer Degree Post-Impression Conversions, RT container-Undergraduate Total Conversions, RT container-Undergraduate Post-Impression Conversions, RT container-Undergraduate Post-Click Conversions, USM-Degree Completion (Working Adults) Total Conversions, USM-Degree Completion (Working Adults) Post-Impression Conversions, USM-Graduate Degree Total Conversions, USM-Degree Completion (Working Adults) Post-Click Conversions, USM-Graduate Degree Post-Impression Conversions, USM-Graduate Degree Post-Click Conversions, USM-Traditional Undergraduate (HS students) Total Conversions, USM-Traditional Undergraduate (HS students) Post-Impression Conversions, USM-Traditional Undergraduate (HS students) Post-Click Conversions, USM-Transfer (Current Undergraduates) Total Conversions, USM-Transfer (Current Undergraduates) Post-Impression Conversions, USM-Transfer (Current Undergraduates) Post-Click Conversions, UG Thank You Page Total Conversions, UG Thank You Page Post-Impression Conversions, UG Thank You Page Post-Click Conversions, RT container-Transfer Degree Post-Click Conversions, Complete Degree Thank You Page Total Conversions, Complete Degree Thank You Page Post-Impression Conversions, Complete Degree Thank You Page Post-Click Conversions, USM-Individual Courses Total Conversions, USM-Individual Courses Post-Impression Conversions, USM-Individual Courses Post-Click Conversions, UG Transfer Thank You Page Total Conversions, UG Transfer Thank You Page Post-Impression Conversions, UG Transfer Thank You Page Post-Click Conversions
1/1/2015,1/1/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250_1,300x250,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 728x90,Digital Display (web),USM_UG_HS_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM008,BrandExchange.net,Retargeting: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 728x90 09/01/2014,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,3.3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 160x600 09/01/2014,Digital Display (web),USM_WA_UG_Border_160x600,160x600,0,0,,#DIV/0!,#DIV/0!,3.3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 300x250 09/01/2014,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,3.3,0,10,0,10,0,0,0,0,0,0,3,3,0,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_WA_UG_Border_160x600,160x600,0,1,,0,#DIV/0!,3.85,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,1,,0,#DIV/0!,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,1,,0,#DIV/0!,3.85,0,4,0,4,0,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_UG_Transfer_160x600,160x600,0,1,,0,#DIV/0!,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_UG_Transfer_300x250,300x250,0,1,,0,#DIV/0!,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_UG_Transfer_728x90,728x90,0,1,,0,#DIV/0!,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,MobileFuse.com,Geo-fencing: Within Radius Feeder schools in New England Campus & radius around USM campuses (Portland- Gorham- Lewiston) 18-24 Demo: Looking to transfer [Transfer Degree] Mobile Display (320x50/ 300x50),Mobile Display,Tracking Pixel,N/A,0,4,,0,#DIV/0!,6.95,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,Pandora.com,Display Everywhere - Geo: Boston- Manchester- Portland MSA's A18-24 Demo: Looking to transfer [Current Undergrads Transfer] 300x250,Digital Display (web),Tracking Pixel,N/A,0,1,,0,#DIV/0!,7.7,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,Pandora.com,Mobile Audio Companion Banner - Geo: Boston- Manchester- Portland MSA- A 21-24 Demo: Looking to transfer [Current Undergrads Transfer] 300x250,Mobile Display,Tracking Pixel,N/A,0,2,,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,Pandora.com,Mobile Audio Companion Tile- Geo: Boston- Manchester- Portland MSA- A 21-24 Demo: Looking to transfer [Current Undergrads Transfer] 500x500,Mobile Display,Tracking Pixel,N/A,0,2,,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM009,YouTube.com,TrueView: Geo: Boston- Manchester- Portland MSA's A18-24 [Current Undergrads Transfer],Video Display,Tracking Pixel,N/A,2,1,0,200.00%,19.24,38470.25496,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Collective.com,1-Week Sliding Billboard (Geo: State of Maine) Date TBD Sliding Billboard,Rich media,USM_970x30.300,970x30,0,2,,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 1,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,0,1338,,0,#DIV/0!,3.85,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 3,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,2,4823,,0.00041468,9.28,3.85,18.57,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 7,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,2,1200,,0.001666667,2.31,3.85,4.62,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON P,Video Display,Tracking Pixel,N/A,10,937,,0.010672359,1.29,13.8,12.93,9,7,2,0,0,0,0,0,0,2,2,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,MobileFuse.com,Geo: 50 miles of Portland & Lewiston- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-18 Demo: Looking to pursue a college degree [Undergrad Degree] Mobile Display (,Mobile Display,Tracking Pixel,N/A,9,818,,0.011002445,0.63,6.95,5.69,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,MobileFuse.com,Geo: 50 miles of Portland & Lewiston- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-18 Demo: Looking to pursue a college degree [Undergrad Degree] Mobile Tablet (7,Mobile Display,Tracking Pixel,N/A,3,805,,0.003726708,2.23,8.3,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Pandora.com,Display Everywhere - GT: Portland & Lewiston MSA- Campus 13-20  DT: Looking to pursue a college degree [Undergrad Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,13,2931,,0.004435346,1.74,7.7,22.57,6,3,3,0,0,0,0,0,0,0,0,0,2,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Pandora.com,Mobile Audio Companion Banner- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree],Mobile Display,fy15_lg_hs_ug__300x250,300x250,2,360,,0.005555556,1.39,7.7,2.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Pandora.com,Mobile Audio Companion Tile- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree],Mobile Display,500x500_3,500x500,7,673,,0.010401189,0.74,7.7,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Pandora.com,Mobile Audio- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree] Audio (Digital),Mobile Display,Tracking Pixel,N/A,0,390,,0,#DIV/0!,21.3,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 160x600,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 728x90,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 1,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,1,1823,,0.000548546,18.59,10.2,18.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 3,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,0,669,,0,#DIV/0!,10.2,6.82,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 7,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,1,492,,0.00203252,5.02,10.2,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Displ,Mobile Display,Tracking Pixel,N/A,1,361,,0.002770083,4.15,11.5,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Table,Mobile Display,Tracking Pixel,N/A,3,469,,0.006396588,1.8,11.5,5.39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_UG_HS_160x600,160x600,0,1142,,0,#DIV/0!,3.85,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_UG_HS_300x250,300x250,0,472,,0,#DIV/0!,3.85,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_UG_HS_728x90,728x90,0,560,,0,#DIV/0!,3.85,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),USM_UG_HS_160x600,160x600,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),fy15_lg_hs_ug__160x600_1,160x600,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),USM_UG_HS_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250_1,300x250,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 728x90,Digital Display (web),USM_UG_HS_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,BrandExchange.net,Retargeting: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 300x250 09/01/2014,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,3.3,0,3,0,3,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,BrandExchange.net,Retargeting: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 728x90 09/01/2014,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,3.3,0,6,0,6,4,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 160x600 09/01/2014,Digital Display (web),USM_WA_UG_Border_160x600,160x600,0,0,,#DIV/0!,#DIV/0!,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 300x250 09/01/2014,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,3.3,0,6,0,6,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 728x90 09/01/2014,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,3.3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion] Pre-Roll Video,Video Display,Tracking Pixel,N/A,0,0,,#DIV/0!,#DIV/0!,13.8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_WA_UG_Border_160x600,160x600,0,3,,0,#DIV/0!,3.85,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,3,,0,#DIV/0!,3.85,0.01,5,0,5,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,3,,0,#DIV/0!,3.85,0.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM008,YouTube.com,TrueView: Geo to 50 miles around Portland & Lewiston Maine. Age: 25-54 [Working Adults Graduate Degree],Video Display,Tracking Pixel,N/A,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,40.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_UG_Transfer_160x600,160x600,0,2,,0,#DIV/0!,3.85,0.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_UG_Transfer_300x250,300x250,0,2,,0,#DIV/0!,3.85,0.01,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2015,1/2/2015,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_UG_Transfer_728x90,728x90,0,2,,0,#DIV/0!,3.85,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
